2026-04-20 14:54:48,995 INFO  Logger.cs: 70 - 
2026-04-20 15:18:20,642 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Ä¸¼Ü-1
2026-04-20 15:18:20,814 INFO  SwAddin.cs: 339 - Loading config tree
2026-04-20 15:18:20,814 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2026-04-20 15:18:20,817 INFO  SwAddin.cs: 344 - Showing property manager
2026-04-20 15:18:37,852 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-20 15:18:45,723 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-20 15:19:53,111 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-20 15:20:06,965 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-20 15:20:33,805 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-20 15:20:36,405 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-20 15:21:49,875 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-20 15:22:51,454 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2026-04-20 15:22:51,545 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-20 15:24:26,282 INFO  SwAddin.cs: 294 - Assembly export called for file ÎÀÐÇ1ºÅ.SLDASM
2026-04-20 15:24:26,283 INFO  SwAddin.cs: 299 - Save is required
2026-04-20 15:24:26,283 INFO  SwAddin.cs: 313 - Saving assembly
2026-04-20 15:24:26,859 INFO  SwAddin.cs: 316 - Opening property manager
2026-04-20 15:24:26,860 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ÎÀÐÇ1ºÅ.SLDASM
2026-04-20 15:24:26,861 INFO  ExportHelperExtension.cs: 1136 - Found 39 in ÎÀÐÇ1ºÅ.SLDASM
2026-04-20 15:24:26,861 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [CoordSys] in ÎÀÐÇ1ºÅ.SLDASM
2026-04-20 15:24:26,861 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-04-20 15:24:26,862 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2026-04-20 15:24:26,862 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ·«°å2-1
2026-04-20 15:24:26,863 INFO  ExportHelperExtension.cs: 1136 - Found 27 in ·«°å2-1
2026-04-20 15:24:26,863 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ·«°å2-1
2026-04-20 15:24:26,864 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ·«°å1-2
2026-04-20 15:24:26,864 INFO  ExportHelperExtension.cs: 1136 - Found 27 in ·«°å1-2
2026-04-20 15:24:26,865 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ·«°å1-2
2026-04-20 15:24:26,866 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Ä¸¼Ü-1
2026-04-20 15:24:26,867 INFO  ExportHelperExtension.cs: 1136 - Found 215 in Ä¸¼Ü-1
2026-04-20 15:24:26,868 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Ä¸¼Ü-1
2026-04-20 15:24:26,868 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ÎÀÐÇ1ºÅ.SLDASM
2026-04-20 15:24:26,869 INFO  ExportHelperExtension.cs: 1136 - Found 39 in ÎÀÐÇ1ºÅ.SLDASM
2026-04-20 15:24:26,869 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in ÎÀÐÇ1ºÅ.SLDASM
2026-04-20 15:24:26,870 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-04-20 15:24:26,870 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2026-04-20 15:24:26,871 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ·«°å2-1
2026-04-20 15:24:26,871 INFO  ExportHelperExtension.cs: 1136 - Found 27 in ·«°å2-1
2026-04-20 15:24:26,872 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ·«°å2-1
2026-04-20 15:24:26,872 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ·«°å1-2
2026-04-20 15:24:26,873 INFO  ExportHelperExtension.cs: 1136 - Found 27 in ·«°å1-2
2026-04-20 15:24:26,873 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ·«°å1-2
2026-04-20 15:24:26,874 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Ä¸¼Ü-1
2026-04-20 15:24:26,874 INFO  ExportHelperExtension.cs: 1136 - Found 215 in Ä¸¼Ü-1
2026-04-20 15:24:26,875 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Ä¸¼Ü-1
2026-04-20 15:24:27,072 INFO  SwAddin.cs: 339 - Loading config tree
2026-04-20 15:24:27,073 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2026-04-20 15:24:27,075 INFO  SwAddin.cs: 344 - Showing property manager
2026-04-20 15:24:31,372 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-20 15:24:35,340 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-20 15:24:53,807 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-20 15:24:57,637 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-20 15:24:59,733 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-20 15:25:20,502 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-20 15:25:22,317 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-20 15:25:25,037 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-20 15:25:52,910 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-20 15:25:54,620 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-20 15:26:50,307 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-20 15:27:00,482 INFO  SwAddin.cs: 294 - Assembly export called for file ÎÀÐÇ1ºÅ.SLDASM
2026-04-20 15:27:00,482 INFO  SwAddin.cs: 299 - Save is required
2026-04-20 15:27:00,483 INFO  SwAddin.cs: 313 - Saving assembly
2026-04-20 15:27:01,111 INFO  SwAddin.cs: 316 - Opening property manager
2026-04-20 15:27:01,112 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ÎÀÐÇ1ºÅ.SLDASM
2026-04-20 15:27:01,113 INFO  ExportHelperExtension.cs: 1136 - Found 39 in ÎÀÐÇ1ºÅ.SLDASM
2026-04-20 15:27:01,113 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [CoordSys] in ÎÀÐÇ1ºÅ.SLDASM
2026-04-20 15:27:01,114 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-04-20 15:27:01,114 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2026-04-20 15:27:01,114 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ·«°å2-1
2026-04-20 15:27:01,115 INFO  ExportHelperExtension.cs: 1136 - Found 27 in ·«°å2-1
2026-04-20 15:27:01,115 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ·«°å2-1
2026-04-20 15:27:01,116 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ·«°å1-2
2026-04-20 15:27:01,116 INFO  ExportHelperExtension.cs: 1136 - Found 27 in ·«°å1-2
2026-04-20 15:27:01,117 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ·«°å1-2
2026-04-20 15:27:01,118 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Ä¸¼Ü-1
2026-04-20 15:27:01,119 INFO  ExportHelperExtension.cs: 1136 - Found 215 in Ä¸¼Ü-1
2026-04-20 15:27:01,120 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Ä¸¼Ü-1
2026-04-20 15:27:01,120 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ÎÀÐÇ1ºÅ.SLDASM
2026-04-20 15:27:01,121 INFO  ExportHelperExtension.cs: 1136 - Found 39 in ÎÀÐÇ1ºÅ.SLDASM
2026-04-20 15:27:01,122 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in ÎÀÐÇ1ºÅ.SLDASM
2026-04-20 15:27:01,122 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-04-20 15:27:01,122 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2026-04-20 15:27:01,123 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ·«°å2-1
2026-04-20 15:27:01,124 INFO  ExportHelperExtension.cs: 1136 - Found 27 in ·«°å2-1
2026-04-20 15:27:01,124 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ·«°å2-1
2026-04-20 15:27:01,125 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ·«°å1-2
2026-04-20 15:27:01,125 INFO  ExportHelperExtension.cs: 1136 - Found 27 in ·«°å1-2
2026-04-20 15:27:01,126 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ·«°å1-2
2026-04-20 15:27:01,126 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Ä¸¼Ü-1
2026-04-20 15:27:01,127 INFO  ExportHelperExtension.cs: 1136 - Found 215 in Ä¸¼Ü-1
2026-04-20 15:27:01,128 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Ä¸¼Ü-1
2026-04-20 15:27:01,351 INFO  SwAddin.cs: 339 - Loading config tree
2026-04-20 15:27:01,351 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2026-04-20 15:27:01,353 INFO  SwAddin.cs: 344 - Showing property manager
2026-04-20 15:27:04,944 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-20 15:27:04,963 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-20 15:27:04,982 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-20 15:27:05,015 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-20 15:27:05,304 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-20 15:27:05,320 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-20 15:27:05,344 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-20 15:27:05,377 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-20 15:27:08,925 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-20 15:27:11,300 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-20 15:27:32,893 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-20 15:27:34,718 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-20 15:27:38,566 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-20 15:27:55,989 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-20 15:27:57,533 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-20 15:28:00,518 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-20 15:28:04,631 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2026-04-20 15:28:05,263 INFO  ExportHelperExtension.cs: 347 - Creating joint taiyangban_Link
2026-04-20 15:28:05,418 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child taiyangban_Link failed
2026-04-20 15:28:05,430 INFO  ExportHelperExtension.cs: 347 - Creating joint taiyangban2_Link
2026-04-20 15:28:05,458 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child taiyangban2_Link failed
2026-04-20 15:28:05,581 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ÎÀÐÇ1ºÅ.SLDASM
2026-04-20 15:28:05,583 INFO  ExportHelperExtension.cs: 1136 - Found 40 in ÎÀÐÇ1ºÅ.SLDASM
2026-04-20 15:28:05,584 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [CoordSys] in ÎÀÐÇ1ºÅ.SLDASM
2026-04-20 15:28:05,584 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-04-20 15:28:05,584 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2026-04-20 15:28:05,585 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ·«°å2-1
2026-04-20 15:28:05,585 INFO  ExportHelperExtension.cs: 1136 - Found 27 in ·«°å2-1
2026-04-20 15:28:05,585 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ·«°å2-1
2026-04-20 15:28:05,586 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ·«°å1-2
2026-04-20 15:28:05,586 INFO  ExportHelperExtension.cs: 1136 - Found 27 in ·«°å1-2
2026-04-20 15:28:05,587 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ·«°å1-2
2026-04-20 15:28:05,587 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Ä¸¼Ü-1
2026-04-20 15:28:05,588 INFO  ExportHelperExtension.cs: 1136 - Found 215 in Ä¸¼Ü-1
2026-04-20 15:28:05,589 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Ä¸¼Ü-1
2026-04-20 15:28:05,589 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ÎÀÐÇ1ºÅ.SLDASM
2026-04-20 15:28:05,589 INFO  ExportHelperExtension.cs: 1136 - Found 40 in ÎÀÐÇ1ºÅ.SLDASM
2026-04-20 15:28:05,590 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in ÎÀÐÇ1ºÅ.SLDASM
2026-04-20 15:28:05,590 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-04-20 15:28:05,590 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2026-04-20 15:28:05,591 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ·«°å2-1
2026-04-20 15:28:05,591 INFO  ExportHelperExtension.cs: 1136 - Found 27 in ·«°å2-1
2026-04-20 15:28:05,592 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ·«°å2-1
2026-04-20 15:28:05,592 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ·«°å1-2
2026-04-20 15:28:05,592 INFO  ExportHelperExtension.cs: 1136 - Found 27 in ·«°å1-2
2026-04-20 15:28:05,593 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ·«°å1-2
2026-04-20 15:28:05,593 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Ä¸¼Ü-1
2026-04-20 15:28:05,594 INFO  ExportHelperExtension.cs: 1136 - Found 215 in Ä¸¼Ü-1
2026-04-20 15:28:05,594 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Ä¸¼Ü-1
2026-04-20 15:28:05,688 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-20 15:28:31,241 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2026-04-20 15:28:31,245 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
